ward_name,town_code,town_name,date,0～4,5～9,10～14,15～19,20～24,25～29,30～34,35～39,40～44,45～49,50～54,55～59,60～64,65～69,70～74,75～79,80～84,85歳以上,世帯数
葵区,22004,田町四丁目,20050930,29,28,40,49,47,48,64,45,56,75,71,74,61,54,74,59,51,29,347
葵区,22004,田町四丁目,20060930,34,33,34,45,44,47,60,50,58,72,60,88,55,62,64,63,51,35,353
葵区,22004,田町四丁目,20070930,33,27,37,40,48,46,61,44,56,75,65,92,54,62,71,60,47,36,358
葵区,22004,田町四丁目,20080930,33,30,33,42,39,47,48,57,52,64,67,85,62,58,69,62,52,37,352
葵区,22004,田町四丁目,20090930,29,25,33,39,40,36,55,50,51,72,67,81,62,62,66,58,49,43,354
葵区,22004,田町四丁目,20100930,27,25,30,39,41,37,48,62,48,62,73,73,72,66,54,66,45,47,361
葵区,22004,田町四丁目,20110930,36,34,29,38,38,43,58,64,52,63,70,64,85,55,66,58,49,51,375
葵区,22004,田町四丁目,20120930,42,36,27,38,36,51,55,69,55,53,75,66,94,50,65,65,45,51,389
葵区,22004,田町四丁目,20130930,43,37,30,34,37,48,53,61,61,53,64,68,90,58,58,65,46,52,392
葵区,22004,田町四丁目,20140930,50,37,26,34,42,51,44,66,55,52,71,64,83,57,63,62,49,47,391
葵区,22004,田町四丁目,20150930,43,42,26,27,36,44,43,59,61,53,57,71,72,73,63,53,56,54,393
葵区,22005,田町五丁目,20030930,31,39,46,55,61,63,63,55,62,66,79,72,64,72,66,62,28,19,408
葵区,22005,田町五丁目,20040930,25,35,51,43,60,51,58,49,60,60,81,75,64,67,67,62,36,17,398
葵区,22005,田町五丁目,20050930,24,33,50,40,59,54,54,52,52,62,71,82,62,56,69,66,37,19,386
葵区,22005,田町五丁目,20060930,21,34,36,47,54,51,55,51,53,57,64,85,66,60,59,67,41,21,392
葵区,22005,田町五丁目,20070930,19,28,34,50,54,52,57,46,52,57,61,84,66,62,66,59,48,24,402
葵区,22005,田町五丁目,20080930,22,24,37,44,51,51,52,49,51,57,57,76,72,62,69,55,51,28,401
葵区,22005,田町五丁目,20090930,25,22,32,50,35,53,48,49,51,55,52,78,75,66,66,60,48,33,394
葵区,22005,田町五丁目,20100930,20,16,29,46,33,52,37,49,51,53,55,61,79,62,60,59,46,37,377
葵区,22005,田町五丁目,20110930,15,16,33,34,46,41,33,45,46,55,51,57,79,65,59,54,47,36,370
葵区,22005,田町五丁目,20120930,23,17,26,35,53,41,36,47,43,49,57,53,82,59,65,62,39,41,381
葵区,22005,田町五丁目,20130930,22,18,22,37,37,42,31,40,47,44,57,53,74,64,60,60,36,43,367
葵区,22005,田町五丁目,20140930,18,23,18,34,42,28,31,30,47,42,53,55,67,68,57,58,44,40,352
葵区,22005,田町五丁目,20150930,26,24,21,29,41,32,29,34,46,46,50,60,57,78,54,53,46,45,355
葵区,22006,田町六丁目,20030930,27,24,21,18,33,25,27,31,38,21,43,45,41,35,31,28,13,15,182
葵区,22006,田町六丁目,20040930,21,25,22,18,31,19,22,31,36,23,38,47,38,37,30,26,16,17,181
葵区,22006,田町六丁目,20050930,20,25,23,16,29,28,17,26,34,29,31,49,38,37,31,28,17,17,183
葵区,22006,田町六丁目,20060930,26,26,25,18,26,26,24,34,33,34,30,46,37,38,33,24,22,18,188
葵区,22006,田町六丁目,20070930,22,30,26,19,23,21,21,32,29,39,25,47,33,43,33,29,18,19,182
葵区,22006,田町六丁目,20080930,20,31,25,19,21,28,27,31,29,40,21,41,41,42,33,30,20,17,190
葵区,22006,田町六丁目,20090930,12,27,26,20,22,20,21,26,30,38,24,38,45,36,36,30,22,21,186
葵区,22006,田町六丁目,20100930,7,25,27,21,20,16,19,21,31,34,29,30,50,36,32,31,24,23,184
葵区,22006,田町六丁目,20110930,9,22,29,22,22,17,17,26,30,31,32,30,46,36,34,32,23,24,190
葵区,22006,田町六丁目,20120930,7,19,31,22,21,22,14,23,33,28,36,25,46,32,39,31,27,24,190
葵区,22006,田町六丁目,20130930,7,20,29,22,18,21,16,24,28,29,38,20,41,40,40,27,29,23,192
葵区,22006,田町六丁目,20140930,8,13,26,23,19,19,21,17,27,30,34,25,37,44,34,31,27,26,191
葵区,22006,田町六丁目,20150930,8,12,26,24,17,14,18,21,26,32,31,30,28,50,35,30,28,26,190
葵区,22007,田町七丁目,20030930,17,23,15,23,18,38,33,18,24,35,45,34,36,26,28,32,24,11,173
葵区,22007,田町七丁目,20040930,16,24,15,20,21,30,43,15,18,36,46,30,39,31,26,30,25,14,170
葵区,22007,田町七丁目,20050930,12,25,18,16,22,25,40,28,13,38,45,36,38,30,24,29,24,17,172
葵区,22007,田町七丁目,20060930,11,24,17,16,22,27,36,36,15,33,41,41,31,34,20,32,26,19,177
葵区,22007,田町七丁目,20070930,14,18,21,15,19,23,34,35,18,31,33,43,30,37,23,28,29,22,175
葵区,22007,田町七丁目,20080930,15,20,26,17,22,19,39,36,16,29,35,40,33,37,26,25,27,24,177
葵区,22007,田町七丁目,20090930,13,21,29,18,20,20,34,47,18,21,36,41,30,39,27,24,29,24,185
葵区,22007,田町七丁目,20100930,13,16,30,21,17,20,30,39,28,15,38,39,37,34,26,22,29,28,184
葵区,22007,田町七丁目,20110930,10,17,26,21,13,20,26,42,31,22,34,37,41,30,28,19,30,28,186
葵区,22007,田町七丁目,20120930,9,16,24,25,13,20,26,41,32,22,30,31,42,29,31,22,27,31,184
葵区,22007,田町七丁目,20130930,16,17,23,25,14,23,23,48,35,18,28,33,37,34,31,21,22,36,192
葵区,22007,田町七丁目,20140930,20,13,23,28,19,18,29,35,46,20,20,36,37,29,37,21,21,37,197
葵区,22007,田町七丁目,20150930,20,15,18,29,20,20,29,33,42,31,17,40,37,35,34,22,16,34,205
葵区,22010,南田町,20030930,12,11,10,21,16,6,15,9,13,12,22,16,15,22,11,10,10,7,71
葵区,22010,南田町,20040930,13,10,10,19,13,7,15,13,10,16,15,20,13,22,13,11,9,10,71
葵区,22010,南田町,20050930,6,14,10,16,17,8,13,14,10,18,15,22,12,20,16,9,11,10,75
葵区,22010,南田町,20060930,5,16,12,13,17,8,12,18,10,16,14,23,13,23,16,8,9,10,77
葵区,22010,南田町,20070930,2,17,14,7,21,8,11,16,13,15,13,20,14,20,22,8,10,10,78
葵区,22010,南田町,20080930,3,14,12,11,16,11,7,16,11,15,12,22,16,16,23,11,7,11,77
葵区,22010,南田町,20090930,3,12,11,11,16,11,6,15,13,12,17,17,19,13,21,13,8,10,75
葵区,22010,南田町,20100930,3,6,14,10,12,14,6,13,15,12,17,16,20,13,20,16,8,10,76
葵区,22010,南田町,20110930,2,5,16,10,12,12,6,12,16,9,15,15,20,12,25,15,8,7,75
葵区,22010,南田町,20120930,3,2,14,12,6,16,7,10,14,12,14,14,20,12,22,18,8,6,72
葵区,22010,南田町,20130930,3,4,11,9,9,13,7,8,14,13,14,10,21,16,17,19,9,7,73
葵区,22010,南田町,20140930,4,4,10,6,9,12,8,7,13,14,12,14,16,18,15,19,8,6,73
葵区,22010,南田町,20150930,5,4,5,10,9,11,11,6,14,13,13,16,15,19,13,19,11,7,78
葵区,22210,一番町,20030930,9,25,24,35,40,36,36,44,29,48,58,57,42,45,43,50,34,28,284
葵区,22210,一番町,20040930,9,15,28,32,41,30,32,38,36,41,52,63,42,42,48,53,34,26,278
葵区,22210,一番町,20050930,11,11,28,31,36,37,39,29,42,38,46,70,46,41,46,47,37,28,284
葵区,22210,一番町,20060930,12,8,29,24,42,36,44,24,41,33,53,70,42,39,45,45,39,34,286
葵区,22210,一番町,20070930,11,11,24,22,39,48,39,40,44,31,47,64,50,42,44,39,44,36,303
葵区,22210,一番町,20080930,14,10,27,21,35,41,33,40,46,29,46,62,55,39,41,40,40,40,301
葵区,22210,一番町,20090930,10,13,22,25,42,33,29,37,40,35,43,52,62,41,40,44,43,42,306
葵区,22210,一番町,20100930,11,13,15,23,34,47,46,35,36,42,45,42,63,46,37,43,42,47,316
葵区,22210,一番町,20110930,15,11,14,27,28,46,48,40,32,39,36,50,68,40,40,40,42,50,323
葵区,22210,一番町,20120930,15,10,17,24,21,37,44,30,37,41,34,47,64,45,42,40,38,53,321
葵区,22210,一番町,20130930,17,14,14,27,17,28,44,28,45,45,31,46,59,55,40,37,35,56,325
葵区,22210,一番町,20140930,21,15,14,23,21,29,52,33,40,40,36,45,47,60,41,37,38,47,321
葵区,22210,一番町,20150930,22,14,16,19,23,35,38,41,40,37,37,45,44,62,47,35,37,46,326
葵区,22220,二番町,20030930,34,23,23,36,42,51,52,57,52,58,59,75,48,43,33,39,28,20,323
葵区,22220,二番町,20040930,31,24,19,33,45,42,47,48,53,49,59,83,52,44,36,37,31,22,322
葵区,22220,二番町,20050930,24,26,20,26,43,42,49,49,58,41,60,82,49,43,41,38,29,23,327
葵区,22220,二番町,20060930,22,27,23,25,36,54,52,52,61,39,61,81,49,50,44,33,32,27,338
葵区,22220,二番町,20070930,30,33,20,20,36,53,50,64,56,40,53,69,58,50,43,29,38,29,343
葵区,22220,二番町,20080930,32,34,24,20,33,44,58,64,59,48,55,55,73,47,40,32,36,31,352
葵区,22220,二番町,20090930,36,28,24,18,37,39,50,65,52,53,52,52,70,48,38,33,34,41,343
葵区,22220,二番町,20100930,29,26,22,23,24,37,39,61,56,52,45,55,68,46,41,35,34,38,337
葵区,22220,二番町,20110930,26,26,26,19,21,30,47,56,52,51,43,53,73,42,45,34,32,39,336
葵区,22220,二番町,20120930,31,26,28,22,26,35,56,60,62,58,46,53,66,50,46,36,24,43,365
葵区,22220,二番町,20130930,35,27,28,23,34,30,46,62,73,51,51,48,55,59,44,36,23,42,361
葵区,22220,二番町,20140930,30,32,29,26,24,37,40,59,76,45,53,45,54,57,51,31,30,41,359
葵区,22220,二番町,20150930,36,25,33,33,26,37,45,54,76,52,60,44,55,58,48,36,32,37,371
葵区,22230,三番町,20030930,19,34,36,48,59,62,51,51,55,70,76,79,69,74,60,56,45,36,393
葵区,22230,三番町,20040930,17,37,34,42,56,60,49,50,57,65,74,80,74,73,56,53,48,40,397
葵区,22230,三番町,20050930,13,30,39,43,47,51,52,47,47,72,68,80,73,69,66,51,52,39,398
葵区,22230,三番町,20060930,14,28,37,39,46,54,53,54,40,67,70,77,74,70,69,49,50,41,409
葵区,22230,三番町,20070930,13,21,37,35,37,57,55,50,48,57,73,78,73,68,70,50,47,47,406
葵区,22230,三番町,20080930,19,18,37,35,38,61,47,52,53,52,71,74,78,69,71,46,45,45,412
葵区,22230,三番町,20090930,24,23,39,32,36,61,58,47,64,54,70,76,75,77,70,49,44,48,432
葵区,22230,三番町,20100930,29,20,32,37,37,53,69,49,62,49,73,74,82,74,65,60,42,51,443
葵区,22230,三番町,20110930,35,23,26,35,36,49,68,45,58,49,73,75,79,73,67,66,40,53,448
葵区,22230,三番町,20120930,28,26,25,36,40,42,64,60,47,63,65,70,78,74,65,68,42,52,448
葵区,22230,三番町,20130930,33,26,24,34,34,35,58,60,47,67,58,73,76,75,66,62,38,60,438
葵区,22230,三番町,20140930,29,25,25,32,36,37,47,62,44,64,55,70,70,69,74,65,39,59,433
葵区,22230,三番町,20150930,31,29,21,33,42,32,44,61,47,61,54,72,66,73,72,58,48,57,431
葵区,22240,四番町,20030930,12,12,15,16,19,30,35,23,18,25,48,35,30,26,34,36,31,18,195
葵区,22240,四番町,20040930,11,17,12,16,17,30,37,22,22,25,38,39,38,22,38,28,33,19,200
葵区,22240,四番町,20050930,13,13,11,18,16,30,28,30,18,24,25,48,37,20,35,34,28,21,191
葵区,22240,四番町,20060930,12,14,11,14,20,19,37,24,15,27,21,51,31,23,37,32,29,21,187
葵区,22240,四番町,20070930,12,14,13,15,15,15,28,34,19,22,27,48,27,27,29,34,28,26,186
葵区,22240,四番町,20080930,13,16,13,11,15,16,19,34,19,20,25,39,34,29,25,31,28,25,181
葵区,22240,四番町,20090930,12,12,20,10,14,13,20,27,19,22,26,31,37,35,20,36,25,25,183
葵区,22240,四番町,20100930,12,11,14,12,19,16,18,23,20,18,27,23,48,34,22,30,29,26,186
葵区,22240,四番町,20110930,11,10,13,14,18,19,19,22,20,14,26,19,54,30,23,32,26,29,192
葵区,22240,四番町,20120930,12,12,11,15,18,16,20,17,25,18,21,26,50,25,26,26,28,30,195
葵区,22240,四番町,20130930,10,11,13,13,14,27,19,15,27,19,20,25,43,33,28,24,27,33,207
葵区,22240,四番町,20140930,10,11,11,18,11,23,20,20,19,20,20,28,38,32,34,20,28,33,204
葵区,22240,四番町,20150930,8,10,8,10,14,25,24,23,15,18,14,30,23,44,33,23,24,34,204
葵区,22250,五番町,20030930,15,14,22,22,21,24,20,25,15,25,26,28,24,35,29,22,11,14,143
葵区,22250,五番町,20040930,20,16,18,24,18,29,20,23,18,24,29,26,24,27,31,18,14,16,138
葵区,22250,五番町,20050930,20,16,15,22,17,23,26,24,22,21,24,27,24,19,40,19,16,14,136
葵区,22250,五番町,20060930,14,16,18,22,16,19,28,24,20,23,20,28,23,22,40,22,14,13,141
葵区,22250,五番町,20070930,17,16,15,23,16,19,28,17,25,18,28,25,25,24,39,23,13,20,145
葵区,22250,五番町,20080930,17,17,14,20,15,19,26,18,28,14,24,28,27,23,33,23,20,18,145
葵区,22250,五番町,20090930,16,18,13,15,16,15,30,16,21,19,23,28,25,23,27,27,16,25,142
葵区,22250,五番町,20100930,11,22,18,11,19,13,21,26,20,20,21,24,30,23,20,40,19,25,147
葵区,22250,五番町,20110930,12,18,15,19,17,13,16,30,21,20,20,21,34,22,20,36,20,27,155
葵区,22250,五番町,20120930,11,16,18,16,18,15,12,30,21,23,17,26,26,25,21,36,22,26,152
葵区,22250,五番町,20130930,8,15,19,15,18,15,13,28,22,25,14,24,27,28,19,35,20,30,151
葵区,22250,五番町,20140930,4,17,19,16,10,14,13,28,20,23,17,24,31,27,23,28,26,30,157
葵区,22250,五番町,20150930,6,12,21,18,9,18,14,18,26,22,19,24,26,32,23,20,36,30,158
葵区,22260,六番町,20030930,16,9,13,23,20,14,21,16,18,31,40,35,18,15,17,16,16,15,122
葵区,22260,六番町,20040930,13,9,14,23,17,18,19,18,15,24,44,36,22,11,18,17,15,17,120
葵区,22260,六番町,20050930,15,9,15,14,23,16,20,22,16,24,35,42,21,17,15,18,12,22,126
葵区,22260,六番町,20060930,13,12,15,15,17,21,18,21,18,21,30,47,23,14,14,18,10,19,124
葵区,22260,六番町,20070930,9,15,16,14,12,17,20,18,24,19,27,48,30,14,15,16,9,18,127
葵区,22260,六番町,20080930,12,14,12,16,11,18,17,20,24,17,27,40,35,17,14,13,11,15,123
葵区,22260,六番町,20090930,12,13,10,17,12,15,17,25,21,17,18,43,37,23,9,16,10,13,126
葵区,22260,六番町,20100930,12,16,8,19,9,17,14,27,19,15,17,31,42,21,14,12,12,12,125
葵区,22260,六番町,20110930,11,16,8,17,11,15,14,26,22,15,19,25,44,24,12,11,14,11,126
葵区,22260,六番町,20120930,7,14,12,17,10,16,15,24,18,20,18,22,46,30,13,13,13,11,128
葵区,22260,六番町,20130930,8,15,12,13,12,13,20,17,23,20,14,23,38,35,16,12,13,13,125
葵区,22260,六番町,20140930,7,12,13,10,12,11,21,18,22,21,12,20,38,31,22,8,16,14,127
葵区,22260,六番町,20150930,6,10,15,9,19,12,21,17,26,18,16,19,31,37,19,12,12,14,137
葵区,22270,七番町,20030930,6,7,12,9,15,10,16,1,17,21,24,29,26,15,15,20,17,8,109
葵区,22270,七番町,20040930,8,4,15,14,12,15,12,8,12,26,21,27,29,16,15,18,20,5,115
葵区,22270,七番町,20050930,10,7,15,15,11,16,15,12,10,26,21,31,23,23,16,15,22,6,122
葵区,22270,七番町,20060930,9,7,15,14,7,20,15,16,10,24,17,32,26,21,14,16,15,14,121
葵区,22270,七番町,20070930,7,8,7,20,7,16,11,13,8,24,20,26,25,25,16,12,14,15,117
葵区,22270,七番町,20080930,6,9,8,15,12,16,11,12,9,21,22,25,28,26,16,11,15,15,120
葵区,22270,七番町,20090930,10,8,6,19,13,10,10,13,11,14,28,22,27,28,15,13,14,18,124
葵区,22270,七番町,20100930,9,10,6,12,14,12,9,12,14,10,27,21,32,21,18,14,13,16,121
葵区,22270,七番町,20110930,12,10,7,9,13,7,14,15,16,10,26,19,28,24,16,13,13,14,116
葵区,22270,七番町,20120930,13,10,7,6,14,11,14,12,16,9,27,22,26,25,19,15,10,14,120
葵区,22270,七番町,20130930,13,11,8,7,12,10,12,20,12,10,23,25,23,25,19,15,11,14,120
葵区,22270,七番町,20140930,14,12,6,6,13,11,9,19,15,12,14,27,24,26,21,14,12,16,118
葵区,22270,七番町,20150930,9,17,7,6,15,11,10,16,15,14,11,28,22,29,17,17,13,17,120
葵区,22280,八番町,20030930,9,9,11,19,19,24,20,18,14,29,39,34,21,20,26,24,7,17,136
葵区,22280,八番町,20040930,7,10,10,18,20,19,27,18,13,23,34,36,29,19,23,24,10,16,135
葵区,22280,八番町,20050930,9,8,9,12,18,20,26,16,11,18,33,35,29,20,21,18,17,14,132
葵区,22280,八番町,20060930,11,6,9,6,18,19,23,17,13,14,32,31,35,18,18,25,18,15,134
葵区,22280,八番町,20070930,13,4,14,4,16,17,25,22,15,13,28,34,34,20,18,21,18,13,141
葵区,22280,八番町,20080930,11,8,15,7,16,18,22,23,18,11,25,35,33,22,18,25,14,12,139
葵区,22280,八番町,20090930,15,7,10,9,12,19,19,26,18,12,19,31,33,29,19,20,16,12,141
葵区,22280,八番町,20100930,17,9,7,12,9,19,22,23,16,14,18,31,31,30,20,19,16,15,141
葵区,22280,八番町,20110930,8,14,6,12,5,18,16,20,16,16,17,32,27,35,19,16,21,15,136
葵区,22280,八番町,20120930,10,13,4,14,4,13,13,18,17,18,16,29,31,33,19,19,19,17,134
葵区,22280,八番町,20130930,11,10,6,13,4,15,12,19,17,22,12,26,29,31,19,17,21,18,131
葵区,22280,八番町,20140930,8,13,7,11,7,10,12,15,21,23,12,21,28,31,25,15,16,19,131
葵区,22280,八番町,20150930,9,12,9,6,10,8,14,16,20,18,17,20,28,32,26,17,14,19,136
葵区,22300,上新富町,20030930,3,1,3,5,12,16,15,9,8,10,19,21,29,24,14,11,11,7,91
葵区,22300,上新富町,20040930,3,4,3,4,9,15,13,12,11,8,19,21,25,26,15,13,10,6,93
葵区,22300,上新富町,20050930,4,6,4,5,8,12,17,10,13,11,15,19,22,26,17,15,7,10,94
葵区,22300,上新富町,20060930,5,5,6,5,5,13,16,9,19,8,11,23,21,29,18,13,8,10,98
葵区,22300,上新富町,20070930,6,4,5,5,6,10,17,11,15,9,10,20,21,28,18,14,11,11,101
葵区,22300,上新富町,20080930,4,5,5,6,3,10,14,15,12,12,10,16,19,28,21,13,10,13,98
葵区,22300,上新富町,20090930,4,5,6,7,3,8,12,12,13,16,9,14,18,26,21,15,13,11,95
葵区,22300,上新富町,20100930,2,6,6,5,3,6,10,15,11,15,10,13,17,21,21,16,16,10,95
葵区,22300,上新富町,20110930,2,7,4,8,4,4,13,15,7,19,9,10,20,19,24,17,14,11,97
葵区,22300,上新富町,20120930,2,7,4,7,3,4,12,18,9,14,13,9,17,21,24,15,14,11,99
葵区,22300,上新富町,20130930,3,4,5,6,4,2,9,15,15,11,15,9,15,19,25,17,10,12,96
葵区,22300,上新富町,20140930,4,3,5,6,4,3,7,14,15,10,17,9,15,19,26,19,11,13,97
葵区,22300,上新富町,20150930,3,1,6,5,5,3,5,12,16,10,15,9,13,18,19,20,12,16,97
葵区,22311,新富町一丁目,20030930,5,5,5,9,19,13,15,4,10,21,26,16,15,5,17,12,10,6,92
葵区,22311,新富町一丁目,20040930,10,1,6,6,19,11,17,2,6,22,29,18,11,8,17,13,9,7,98
葵区,22311,新富町一丁目,20050930,7,3,5,9,14,11,18,5,4,19,27,22,13,8,16,11,9,6,94
葵区,22311,新富町一丁目,20060930,4,3,4,8,15,7,15,9,5,14,26,27,11,14,13,12,8,8,96
葵区,22311,新富町一丁目,20070930,4,3,5,6,8,13,9,13,8,13,24,21,14,14,8,14,9,9,93
葵区,22311,新富町一丁目,20080930,3,5,7,6,7,12,7,13,10,12,24,22,18,16,5,16,9,9,96
葵区,22311,新富町一丁目,20090930,3,5,2,6,5,11,7,12,7,5,23,25,19,12,7,17,11,8,89
葵区,22311,新富町一丁目,20100930,6,6,3,4,6,11,11,15,8,4,19,23,24,11,8,15,9,9,92
葵区,22311,新富町一丁目,20110930,8,7,2,5,6,12,12,16,11,5,13,23,24,9,12,11,11,8,95
葵区,22311,新富町一丁目,20120930,7,8,3,5,5,10,18,12,10,9,11,24,21,13,13,7,12,8,97
葵区,22311,新富町一丁目,20130930,7,7,4,5,3,9,16,12,8,6,8,21,22,16,15,5,11,7,88
葵区,22311,新富町一丁目,20140930,4,7,6,2,4,6,13,12,9,6,4,20,24,17,12,7,12,7,86
葵区,22311,新富町一丁目,20150930,5,6,8,3,3,7,10,11,15,7,5,16,23,21,9,7,12,7,89
葵区,22312,新富町二丁目,20030930,12,7,19,21,17,15,21,19,18,22,34,25,17,24,25,25,17,12,120
葵区,22312,新富町二丁目,20040930,13,9,15,19,15,17,16,25,15,24,34,26,19,23,22,28,16,15,124
葵区,22312,新富町二丁目,20050930,10,9,12,17,20,14,10,21,17,22,27,37,18,19,24,27,19,17,123
葵区,22312,新富町二丁目,20060930,11,10,14,18,17,13,11,21,21,17,26,35,23,16,22,23,22,15,123
葵区,22312,新富町二丁目,20070930,12,10,11,15,19,13,13,17,22,14,24,40,25,16,26,23,20,15,128
葵区,22312,新富町二丁目,20080930,14,11,7,17,17,12,14,16,23,16,22,35,31,16,22,18,23,18,128
葵区,22312,新富町二丁目,20090930,7,15,9,16,14,12,11,15,25,15,20,33,32,20,21,17,24,18,125
葵区,22312,新富町二丁目,20100930,6,13,11,13,12,13,15,11,22,20,18,26,37,20,19,18,21,18,124
葵区,22312,新富町二丁目,20110930,5,13,13,15,14,12,12,12,20,25,16,25,35,25,16,20,18,20,122
葵区,22312,新富町二丁目,20120930,4,13,13,12,12,15,11,9,18,25,15,23,35,22,14,23,19,21,117
葵区,22312,新富町二丁目,20130930,6,10,13,11,15,12,11,9,18,22,19,20,34,25,14,23,15,26,121
葵区,22312,新富町二丁目,20140930,5,9,15,12,10,11,15,10,16,23,17,21,32,24,17,22,14,30,123
葵区,22312,新富町二丁目,20150930,5,10,13,13,9,10,15,16,13,20,22,20,24,33,17,18,17,29,124
葵区,22313,新富町三丁目,20030930,5,10,18,25,17,19,13,20,25,29,34,32,23,37,24,35,17,16,166
葵区,22313,新富町三丁目,20040930,3,7,16,21,18,9,14,14,25,25,32,30,26,33,19,37,17,14,155
葵区,22313,新富町三丁目,20050930,9,11,15,20,20,15,16,11,23,25,33,29,31,27,22,32,19,16,158
葵区,22313,新富町三丁目,20060930,10,11,10,20,23,17,19,13,21,22,37,31,29,28,23,22,24,17,161
葵区,22313,新富町三丁目,20070930,13,12,11,16,24,13,20,15,18,26,32,37,27,25,26,19,26,21,163
葵区,22313,新富町三丁目,20080930,10,12,11,18,26,24,18,19,13,28,32,34,33,23,29,16,27,24,176
葵区,22313,新富町三丁目,20090930,5,15,13,15,24,25,17,22,12,25,28,34,31,26,29,15,26,23,176
葵区,22313,新富町三丁目,20100930,8,13,12,14,25,21,19,24,11,22,26,37,27,28,23,21,22,23,169
葵区,22313,新富町三丁目,20110930,8,12,10,8,24,22,18,22,15,18,26,37,29,27,21,21,15,27,166
葵区,22313,新富町三丁目,20120930,9,13,11,9,19,25,15,22,13,17,30,31,33,26,20,22,13,26,164
葵区,22313,新富町三丁目,20130930,8,13,12,10,17,23,14,17,20,12,26,33,31,29,18,27,12,27,165
葵区,22313,新富町三丁目,20140930,10,8,16,10,15,19,13,15,24,12,24,28,32,29,23,26,11,28,162
葵区,22313,新富町三丁目,20150930,8,11,15,12,17,21,9,16,24,13,22,27,36,27,27,21,17,26,169
葵区,22314,新富町四丁目,20030930,9,12,7,11,14,17,14,16,15,14,25,24,21,21,23,15,14,8,111
葵区,22314,新富町四丁目,20040930,9,12,7,11,14,11,15,14,17,13,24,27,18,23,23,13,19,7,114
葵区,22314,新富町四丁目,20050930,7,11,8,9,16,13,17,10,20,9,22,31,16,25,26,7,19,8,115
葵区,22314,新富町四丁目,20060930,8,12,9,4,13,13,16,11,19,7,21,29,18,24,21,16,17,10,113
葵区,22314,新富町四丁目,20070930,6,9,12,6,10,10,18,9,18,11,19,25,21,24,24,16,15,11,112
葵区,22314,新富町四丁目,20080930,5,9,11,7,11,10,13,13,15,13,15,25,25,20,22,22,9,13,114
葵区,22314,新富町四丁目,20090930,5,9,11,7,6,13,13,17,11,17,13,24,28,19,22,19,9,14,114
葵区,22314,新富町四丁目,20100930,7,7,13,8,6,12,15,17,8,19,10,21,31,17,23,22,6,14,114
葵区,22314,新富町四丁目,20110930,4,8,14,10,5,10,14,15,12,18,9,21,29,19,21,19,12,14,116
葵区,22314,新富町四丁目,20120930,4,7,11,12,8,6,12,16,11,17,11,20,26,20,21,23,13,13,114
葵区,22314,新富町四丁目,20130930,5,5,12,12,7,9,10,11,17,14,14,16,26,22,18,20,18,14,114
葵区,22314,新富町四丁目,20140930,5,6,11,11,7,6,15,9,19,12,16,14,22,25,18,21,15,13,115
葵区,22314,新富町四丁目,20150930,5,9,8,13,8,6,13,12,17,9,20,9,21,24,15,21,17,13,112
葵区,22315,新富町五丁目,20030930,10,19,19,12,12,14,23,17,21,18,30,28,30,25,24,14,6,7,133
葵区,22315,新富町五丁目,20040930,9,21,19,17,8,18,21,15,30,18,22,31,31,26,22,16,6,7,132
葵区,22315,新富町五丁目,20050930,5,20,13,14,9,15,21,16,24,20,19,35,32,25,22,18,8,6,133
葵区,22315,新富町五丁目,20060930,5,14,15,17,9,13,22,16,19,21,22,39,29,23,26,19,8,7,136
葵区,22315,新富町五丁目,20070930,6,11,13,18,7,7,20,17,20,21,18,37,25,27,25,22,8,7,130
葵区,22315,新富町五丁目,20080930,12,8,15,15,8,10,19,23,16,23,18,27,29,30,24,22,12,7,137
葵区,22315,新富町五丁目,20090930,11,2,14,12,10,8,18,22,12,23,17,26,28,32,23,20,16,8,130
葵区,22315,新富町五丁目,20100930,10,3,14,8,11,12,11,21,11,21,19,20,30,32,25,19,15,8,127
葵区,22315,新富町五丁目,20110930,10,4,9,11,14,13,11,25,12,18,20,19,33,31,23,22,17,8,132
葵区,22315,新富町五丁目,20120930,8,5,11,11,15,13,7,24,18,21,19,16,35,26,28,20,19,8,133
葵区,22315,新富町五丁目,20130930,10,4,7,14,13,10,9,20,23,19,20,17,26,32,28,22,17,13,134
葵区,22315,新富町五丁目,20140930,6,3,3,18,12,13,8,18,21,16,23,16,25,27,32,22,16,13,136
葵区,22315,新富町五丁目,20150930,6,6,1,15,9,12,17,10,21,16,24,17,21,27,30,25,15,14,134
葵区,22316,新富町六丁目,20030930,6,12,8,6,14,17,17,12,17,12,18,27,20,16,16,12,6,9,98
葵区,22316,新富町六丁目,20040930,7,14,7,7,11,19,13,15,21,11,12,28,22,15,19,9,6,9,99
葵区,22316,新富町六丁目,20050930,5,13,9,7,10,16,10,20,17,8,16,26,19,15,19,9,8,7,95
葵区,22316,新富町六丁目,20060930,5,9,11,8,10,14,12,19,18,10,10,28,18,16,15,14,6,6,95
葵区,22316,新富町六丁目,20070930,10,10,7,10,10,14,15,19,17,13,8,20,24,17,12,16,8,6,96
葵区,22316,新富町六丁目,20080930,13,4,14,11,8,17,20,16,14,15,10,14,26,17,13,15,9,5,96
葵区,22316,新富町六丁目,20090930,7,7,14,10,7,13,21,16,13,17,10,11,28,20,13,19,6,6,100
葵区,22316,新富町六丁目,20100930,7,8,11,13,7,13,17,16,13,15,10,12,28,16,14,19,6,8,96
